Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
24;30;16;22;63.6
24;32;16;10;17.61
24;37;16;29;108.15
24;19;16;25;74.79
24;22;16;41;146.96
24;25;16;22;70.09
24;26;16;39;116.31
24;31;16;11;33.28
38;63;16;6;16.12
36;53;16;28;79.71
37;61;16;10;43.31
37;74;16;11;26.3
37;39;16;7;24.96
37;45;16;6;17.72
37;70;16;14;33.37
37;79;16;23;70.95
37;86;16;12;31.17
37;42;16;7;18.64
37;43;16;8;10.58
37;49;16;6;21.38
37;50;16;9;21.15
37;55;16;6;29.81
37;56;16;6;18.81
37;82;16;12;42.82
37;83;16;12;30.94
37;90;16;11;34.37
37;32;16;5;7.86
37;34;16;5;9.61
37;35;16;2;5.02
34;79;16;10;31.37
48;17;16;35;94.61
20;91;16;7;22.79
34;90;16;10;38.24
34;87;16;8;33.06
47;39;16;37;136.65
47;32;16;56;173.96
47;29;16;30;96.92
47;17;16;36;71.8
47;24;16;22;81.29
47;27;16;32;82.98
47;63;16;22;70.27
36;45;16;7;19.15
36;64;16;21;75.3
36;82;16;28;57.76
36;90;16;30;120.39
36;60;16;28;82.94
36;78;16;25;67.16
36;83;16;25;99.16
36;40;16;37;101.75
36;15;16;37;102.6
36;19;16;48;120.7
36;22;16;40;101.92
36;2;16;14;39.25
36;10;16;21;59.94
36;21;16;33;105.26
36;23;16;23;81.41
36;26;16;37;103.04
36;37;16;21;47.28
28;64;16;29;79.55
28;39;16;25;77.16
28;59;16;25;66.1
28;67;16;33;102.66
28;81;16;33;103.65
28;83;16;25;98.76
28;84;16;11;22.72
28;86;16;31;81.73
28;87;16;21;53.9
28;88;16;30;103.99
28;91;16;28;86.95
28;50;16;28;77.57
28;51;16;42;139.98
28;54;16;29;75.9
28;66;16;33;112.98
28;68;16;31;103.36
28;71;16;48;136.85
28;73;16;43;105.48
28;74;16;30;62.44
28;92;16;37;135.54
28;19;16;37;77.07
28;29;16;44;168.99
28;22;16;37;101.67
28;23;16;35;76.27
28;24;16;36;114.54
28;31;16;12;21.36
28;33;16;34;100.89
28;34;16;32;111.59
28;35;16;21;65.19
28;3;16;25;60.9
28;5;16;50;140.91
28;8;16;30;83.48
28;9;16;45;90.92
28;10;16;41;146.96
28;11;16;38;116.46
28;14;16;25;89.54
28;15;16;34;103.71
28;18;16;39;143.2
28;25;16;29;95.68
28;26;16;36;126.15
28;30;16;42;104.95
28;32;16;25;72.81
28;37;16;31;89.98
36;70;16;35;113.83
36;71;16;11;22.63
36;43;16;23;60.71
36;49;16;6;16.92
36;44;16;30;87.54
36;48;16;22;72.23
36;8;16;29;73.46
47;64;16;21;79.52
47;40;16;33;82.68
47;50;16;28;87.04
47;60;16;21;36.81
47;80;16;42;108.45
47;81;16;40;129.3
47;84;16;30;97.88
47;87;16;30;94.47
47;85;16;28;79.67
47;83;16;27;66.52
47;52;16;47;146.81
47;46;16;29;71.17
47;47;16;37;117.12
47;51;16;28;81.26
47;56;16;40;108.22
47;67;16;29;82.43
47;78;16;29;56.66
47;88;16;25;61.71
47;2;16;31;75.35
47;5;16;33;105.25
47;7;16;31;98.08
47;10;16;40;139.39
47;11;16;31;95.86
47;36;16;34;92.42
47;35;16;28;72.34
47;6;16;31;96
47;38;16;34;92.09
47;3;16;32;112.13
48;19;16;36;105.43
47;82;16;21;64.36
28;60;16;29;100.36
28;53;16;25;87.35
28;65;16;37;98.13
20;13;16;29;99.33
48;54;16;29;83.56
48;80;16;35;95
48;81;16;43;159.1
48;39;16;37;96.07
48;69;16;22;62.47
48;86;16;37;90.68
48;87;16;32;94.93
48;25;16;45;127.75
48;26;16;30;82.55
48;2;16;38;125.42
48;9;16;50;116.04
48;33;16;38;102.56
48;32;16;51;162.31
48;38;16;35;97.15
48;53;16;37;117
48;68;16;32;79.99
48;77;16;48;133.77
48;88;16;39;124.16
48;56;16;30;83.77
48;57;16;42;149.57
48;84;16;29;65.63
48;7;16;23;60.29
48;21;16;39;126.38
48;35;16;41;131.94
48;13;16;42;152.43
48;14;16;27;85.02
48;16;16;38;81.77
48;40;16;33;95.91
48;48;16;28;72.24
48;58;16;35;105.32
48;67;16;37;100.06
48;72;16;51;113.28
48;76;16;28;75.01
48;64;16;30;99.03
48;73;16;50;169.61
48;42;16;28;87.79
48;55;16;33;86.47
48;45;16;32;124.16
48;44;16;22;73.61
48;47;16;44;130.38
48;52;16;32;83.67
48;61;16;30;82.18
48;63;16;32;88.41
48;65;16;32;77.19
48;92;16;42;105.68
48;3;16;45;119.71
48;6;16;43;136.68
48;31;16;37;113.26
48;8;16;39;103.32
48;22;16;58;171.83
48;27;16;40;119.65
48;4;16;45;133.62
48;11;16;38;99.68
48;12;16;45;160.65
48;15;16;45;121.41
48;36;16;41;121.36
48;37;16;28;73.97
48;23;16;30;95.88
48;18;16;32;89.74
48;28;16;39;94.68
48;43;16;51;169.26
48;51;16;31;97.32
48;60;16;38;142.17
48;66;16;39;109.85
48;74;16;50;150.27
48;78;16;31;100.44
48;85;16;39;112.21
48;89;16;36;118.63
48;90;16;39;127.77
48;83;16;40;124.57
48;71;16;38;97.04
48;41;16;30;94.95
48;50;16;31;82.65
48;59;16;23;47.32
48;75;16;43;134.19
48;82;16;43;137.79
48;1;16;28;109.27
48;34;16;38;128.72
48;24;16;52;136.8
48;10;16;41;126.82
48;5;16;56;159.07
48;20;16;30;109.04
48;29;16;31;103.61
48;30;16;28;93.5
48;79;16;28;71.39
48;62;16;31;70.69
22;79;16;37;121.7
22;48;16;45;135.93
22;41;16;42;134.34
22;44;16;41;167.43
22;47;16;35;98.94
22;51;16;29;102.99
22;60;16;28;79.75
22;62;16;40;117.66
22;64;16;22;75.9
22;65;16;35;100.83
22;67;16;61;206.97
22;72;16;31;98.9
22;78;16;27;82.93
22;82;16;47;143.28
22;89;16;46;158.47
22;91;16;29;96.65
22;42;16;40;122.95
22;55;16;56;145.44
22;68;16;49;138.95
22;69;16;45;152.32
22;76;16;58;163.89
22;83;16;38;103.62
22;43;16;31;100.92
22;7;16;59;204
22;33;16;70;192.79
22;2;16;55;174.06
22;5;16;57;188.75
22;11;16;43;129.79
22;12;16;59;195.18
22;16;16;49;137.47
22;17;16;49;120.75
22;22;16;33;99.43
22;23;16;54;179.52
22;26;16;60;173.81
22;27;16;63;225.31
22;29;16;38;111.2
22;38;16;27;83.72
22;1;16;32;105.31
22;6;16;51;187.47
22;13;16;72;200.61
22;18;16;38;93.64
22;20;16;63;178.35
22;37;16;27;68.78
22;34;16;40;117.71
22;88;16;34;113.17
22;45;16;35;86.85
22;50;16;46;175.44
22;54;16;45;142.56
22;56;16;54;144.38
22;57;16;31;89.76
22;61;16;61;178.03
22;66;16;39;117.91
22;70;16;67;213.35
22;77;16;47;126.33
22;84;16;61;186.1
22;85;16;31;74.07
22;74;16;35;102.29
22;46;16;36;106.31
22;49;16;35;136.24
22;63;16;42;115.88
22;71;16;30;82.48
22;73;16;21;51.4
22;14;16;57;185.83
22;35;16;45;91.56
22;8;16;39;96.77
22;21;16;56;153.37
22;28;16;46;134.73
22;30;16;40;109.06
22;31;16;39;95.8
22;3;16;42;133.12
22;15;16;61;177.42
22;19;16;61;178.95
22;36;16;31;107.77
22;40;16;66;201.34
22;75;16;33;130.44
22;80;16;39;110.09
22;53;16;39;152.72
22;87;16;29;84.9
22;81;16;37;126.08
22;4;16;51;126.88
22;9;16;48;144
22;10;16;41;125.71
22;24;16;42;133.16
22;32;16;31;114.56
22;39;16;31;94.64
35;40;16;54;184.67
35;62;16;48;132.18
35;73;16;14;33.4
35;76;16;40;135.7
35;41;16;45;137.97
35;46;16;32;115.63
35;47;16;37;107.26
35;49;16;49;132.28
35;52;16;45;134.17
35;68;16;46;173.02
35;69;16;53;172.82
35;75;16;47;185.11
35;77;16;48;138.02
35;82;16;45;138.89
35;83;16;50;143.02
35;84;16;46;119.36
35;61;16;32;61.73
35;66;16;23;70.99
35;45;16;39;111.08
35;48;16;46;119.68
35;51;16;37;134.47
35;55;16;55;149.94
35;25;16;43;134.74
35;19;16;56;121.16
35;3;16;54;200.93
35;10;16;38;128.55
35;13;16;72;221.18
35;20;16;67;230.36
35;21;16;99;306.39
35;27;16;57;155.65
35;28;16;63;173.96
35;34;16;42;152
35;36;16;28;85.39
35;5;16;49;123.24
35;7;16;34;104.47
35;9;16;44;154.24
35;31;16;40;94.76
35;35;16;58;197.04
35;37;16;50;174.96
35;44;16;49;155.49
35;50;16;32;78.11
35;53;16;34;97.91
35;56;16;55;181.43
35;70;16;37;137.43
35;74;16;12;41.85
35;89;16;30;94.88
35;91;16;33;107.56
35;67;16;32;79.6
35;57;16;33;105.8
35;59;16;31;125.11
35;60;16;35;104.67
35;14;16;43;136.48
35;2;16;60;196.98
35;24;16;29;82.47
35;4;16;50;106.41
35;6;16;61;134.83
35;12;16;27;72.91
35;26;16;65;200.99
35;63;16;38;131.3
35;85;16;28;96.3
35;54;16;58;128.08
35;42;16;58;187.34
35;1;16;45;94.07
35;15;16;37;131.07
35;32;16;38;97.35
35;29;16;35;120.78
35;23;16;31;77.58
35;38;16;32;105.25
35;18;16;23;79.05
35;22;16;27;84.15
35;72;16;36;133.84
35;81;16;38;113.95
35;86;16;46;94.61
35;88;16;22;65.73
35;87;16;14;57.71
35;11;16;21;60.8
26;58;16;49;150.44
26;52;16;44;117.13
26;87;16;29;66.9
26;45;16;31;95.23
26;51;16;41;122.33
26;53;16;23;84.04
26;46;16;23;58.05
26;66;16;32;64.08
26;43;16;38;104.66
26;75;16;28;88.17
26;11;16;23;69.05
26;17;16;35;118.64
26;9;16;50;131.05
26;72;16;37;135.3
26;41;16;39;90.35
26;42;16;27;60.67
26;49;16;21;56.85
26;50;16;37;109.16
26;57;16;23;65.25
26;61;16;34;120.75
26;65;16;42;107.67
26;69;16;34;80.4
26;76;16;36;119.67
26;77;16;41;117.92
26;84;16;28;96.8
26;92;16;40;109.05
26;88;16;22;70.47
26;29;16;50;158.22
26;6;16;29;70.86
26;5;16;35;94.64
26;10;16;37;114.38
26;13;16;44;108.86
26;18;16;34;115.23
26;21;16;28;97.87
26;22;16;28;63.22
26;26;16;25;85.09
26;32;16;34;103.77
26;33;16;30;106.93
26;38;16;28;63.97
26;1;16;30;103.22
26;2;16;25;70.79
26;25;16;33;80.28
26;30;16;40;65.45
26;79;16;29;87.75
26;63;16;27;83.66
26;40;16;32;102.49
26;47;16;29;90.85
26;64;16;35;116.01
26;67;16;34;108.07
26;70;16;28;90.21
26;74;16;34;83.48
26;82;16;36;127.15
26;83;16;25;67.23
26;91;16;29;98.54
26;59;16;22;81.01
26;86;16;30;98.72
26;39;16;36;88.01
26;55;16;29;92.31
26;71;16;30;89.38
26;78;16;34;79.75
26;4;16;32;90.77
26;3;16;35;98.44
26;8;16;29;124.99
26;12;16;34;112.52
26;15;16;56;136.64
26;16;16;34;78.01
26;36;16;33;79.1
26;19;16;59;183.88
26;20;16;27;75.91
26;23;16;44;153.48
26;24;16;47;165.44
26;27;16;40;108.98
26;28;16;42;125.94
26;34;16;28;108.94
33;42;16;23;58.41
33;63;16;23;67.66
33;86;16;27;91.55
33;41;16;33;143.47
33;43;16;37;120.37
33;47;16;33;87.12
33;54;16;47;104.96
33;62;16;31;66.23
33;52;16;38;128.83
33;69;16;21;59.29
33;71;16;33;149.5
33;73;16;37;71.19
33;51;16;29;95.42
33;82;16;32;113.68
33;14;16;31;95.01
33;16;16;39;102.47
33;20;16;32;84.08
33;28;16;33;132.9
33;32;16;36;94.43
33;21;16;40;112.87
33;24;16;33;87.52
33;27;16;35;102.79
33;35;16;29;81.36
33;36;16;33;101.35
33;26;16;23;72.02
33;31;16;32;102.18
33;37;16;38;76.73
33;87;16;38;106.74
33;88;16;33;89.96
33;89;16;25;74.83
33;39;16;32;77.23
33;40;16;40;123.53
33;49;16;49;138.77
33;60;16;35;135.29
33;67;16;30;64.29
33;53;16;11;27.6
33;34;16;34;58.48
33;38;16;39;118.94
33;11;16;37;117.37
33;2;16;35;96.3
33;4;16;30;91.5
33;19;16;44;122.24
33;33;16;43;134.55
33;5;16;53;200.31
33;8;16;33;116.66
33;23;16;31;97.89
33;25;16;38;144.16
33;29;16;22;60.17
33;70;16;31;92.48
33;75;16;21;60.46
33;77;16;37;122.94
33;72;16;25;82.62
33;48;16;39;87.14
33;66;16;28;82.13
33;68;16;21;66.34
33;79;16;40;114.2
33;22;16;23;69.1
33;3;16;41;94.16
33;7;16;23;61.83
33;12;16;39;104.35
33;6;16;36;89.1
33;10;16;29;97.3
31;78;16;21;65.04
31;40;16;22;82.75
31;41;16;14;29.25
31;51;16;28;84.16
31;55;16;14;47.25
31;62;16;11;43.79
31;63;16;23;63.42
31;70;16;23;60.72
31;72;16;25;76.91
31;74;16;40;102.14
31;79;16;22;54.62
31;61;16;22;56.03
31;43;16;29;80.75
31;47;16;21;88.66
31;50;16;27;85.08
31;54;16;35;96.4
31;56;16;14;38.89
31;59;16;23;77.96
31;66;16;25;67.15
31;67;16;36;72.71
31;73;16;34;110.01
31;76;16;23;59.95
31;91;16;4;16.01
31;1;16;22;49.85
31;5;16;25;84.15
31;4;16;25;70.58
31;17;16;36;110.24
31;24;16;27;76.68
31;25;16;27;67.57
31;19;16;32;115.69
31;7;16;12;35.05
31;11;16;55;159.79
31;12;16;41;153.55
31;16;16;23;87.32
31;22;16;41;98.49
31;23;16;30;69.23
31;29;16;33;100.4
31;30;16;21;59.7
31;31;16;39;99.84
31;34;16;21;64.9
31;35;16;27;66.34
31;36;16;30;96.83
31;38;16;29;96.59
31;39;16;27;75
31;52;16;25;67.06
31;58;16;22;59.93
31;65;16;14;32.15
31;75;16;36;97.42
31;80;16;21;54.2
31;82;16;32;113.79
31;68;16;6;19.32
31;92;16;30;100.59
31;49;16;7;8.34
31;21;16;29;80.82
31;8;16;34;111.36
31;9;16;28;75.28
31;15;16;48;137.13
31;26;16;30;99.99
31;27;16;11;38.66
31;33;16;33;93.73
31;20;16;21;49.49
31;60;16;23;42.17
31;53;16;37;107.21
19;72;16;27;86.98
19;50;16;37;133.03
19;63;16;8;14.67
19;64;16;23;100.62
19;65;16;22;65.7
19;66;16;25;80.82
19;74;16;8;34.64
19;79;16;27;75.39
19;83;16;12;40.76
19;85;16;30;88.38
19;88;16;21;72.73
19;91;16;14;50.17
19;49;16;9;28.26
19;41;16;22;53.49
19;44;16;7;18.52
19;45;16;31;97.89
19;54;16;44;174.3
19;57;16;34;107.22
19;9;16;30;104.67
19;10;16;31;86.31
19;13;16;23;51.82
19;30;16;21;53.08
19;37;16;10;32.61
19;21;16;25;94.33
19;4;16;28;102.34
19;16;16;31;93.73
19;17;16;32;81.86
19;18;16;27;70.43
19;36;16;14;26.74
19;62;16;11;28.21
19;56;16;11;37.98
19;89;16;45;136.97
19;84;16;12;25.57
19;40;16;22;58
19;43;16;12;30.8
19;47;16;22;70.99
19;48;16;22;85.41
19;59;16;28;53.54
19;73;16;21;56.3
19;75;16;22;96.63
19;76;16;10;31.73
19;68;16;2;5.84
19;11;16;32;95.23
19;12;16;29;73.74
19;19;16;25;72.39
19;20;16;28;89.52
19;23;16;37;133.65
19;28;16;12;42.61
19;8;16;29;56.3
19;51;16;7;19.23
19;22;16;23;53.36
19;29;16;21;47.1
19;33;16;14;43.89
28;61;16;21;49.13
28;40;16;43;118.04
28;42;16;32;116.23
28;45;16;37;116.33
28;46;16;32;113.89
28;52;16;21;64.16
28;55;16;25;106.12
28;69;16;23;52.48
28;75;16;43;118.34
28;76;16;23;80.94
28;79;16;37;113.43
28;80;16;31;81.64
28;85;16;27;62.4
28;89;16;46;141.69
28;62;16;23;46.44
28;41;16;39;115.49
28;63;16;27;102.88
28;36;16;38;103.32
28;4;16;34;87.38
28;6;16;37;104.87
28;12;16;23;65.79
28;27;16;52;161.85
28;17;16;32;92
28;21;16;33;101.45
28;38;16;37;147.62
47;49;16;37;86.78
47;62;16;42;180.09
47;74;16;29;112.79
47;72;16;29;96.88
47;43;16;31;107.28
47;44;16;25;64.69
47;48;16;11;31.15
47;54;16;32;80.85
47;70;16;33;72.01
47;71;16;32;88.67
47;79;16;30;89.1
47;65;16;48;134.97
47;21;16;44;150.39
47;13;16;29;91.57
47;26;16;58;160.53
47;15;16;44;147.42
47;4;16;25;69.86
47;8;16;35;85.61
47;18;16;30;80.03
47;23;16;41;116.42
47;25;16;34;94.36
47;30;16;33;76.2
47;37;16;30;89.75
47;14;16;39;116.03
47;19;16;31;108.29
47;22;16;32;82.66
47;1;16;9;26.36
47;28;16;28;85.16
47;91;16;46;142.27
18;66;16;5;12.15
18;74;16;28;73.07
18;88;16;11;23.66
18;48;16;21;48.25
18;58;16;3;9.65
18;78;16;9;29.3
18;92;16;11;22.19
18;22;16;36;133.32
18;16;16;25;99.92
18;59;16;8;31.1
18;64;16;8;22.49
18;70;16;10;22.23
18;81;16;11;34.02
18;84;16;8;24.29
18;85;16;9;32.14
18;45;16;14;53.4
18;39;16;27;88.29
18;55;16;9;40.34
18;76;16;5;21.23
18;3;16;22;68.13
18;7;16;12;47.88
18;10;16;25;72.83
18;13;16;11;28.42
36;24;16;35;83.42
37;13;16;7;17.3
34;42;16;12;42.4
34;82;16;21;53.61
34;88;16;9;26.18
34;53;16;9;20.03
34;80;16;6;25.15
34;41;16;11;36.44
34;47;16;10;43.24
34;57;16;9;32.09
34;65;16;6;17.07
34;72;16;2;7.39
34;89;16;11;33.69
34;92;16;6;19.46
34;86;16;9;11.07
34;27;16;21;69.49
34;2;16;30;102.42
34;5;16;11;28.97
34;7;16;6;19.36
34;18;16;8;34.82
34;31;16;9;17.84
30;57;16;60;174.48
30;71;16;31;95.69
30;75;16;62;232.96
30;78;16;40;113.68
30;82;16;63;178.34
30;85;16;36;83.5
30;86;16;38;140.53
30;89;16;48;116.78
30;92;16;41;124.9
30;50;16;41;141.03
30;54;16;59;166.98
30;59;16;32;101.42
30;60;16;53;146.34
30;80;16;33;103.83
30;12;16;78;234.53
30;15;16;51;159.75
30;3;16;58;161.02
30;14;16;52;140.54
30;20;16;60;137.86
30;22;16;41;86.39
30;26;16;62;163.25
30;29;16;47;138.24
30;31;16;58;177.23
30;16;16;52;143.56
30;39;16;50;150.24
30;47;16;35;98.59
30;51;16;63;187.7
30;53;16;42;95.58
30;58;16;27;85.9
30;65;16;31;89.73
30;68;16;36;113.93
30;69;16;47;126.49
30;83;16;48;143.75
30;84;16;41;107.37
30;74;16;27;60.14
30;40;16;79;229.45
30;52;16;49;158.5
30;73;16;34;86.68
30;44;16;32;85.08
30;24;16;50;130.04
30;5;16;63;185.35
30;33;16;58;165.47
30;11;16;30;92.48
30;4;16;45;164.39
30;8;16;56;169.33
30;10;16;67;204.4
30;17;16;62;201.68
30;19;16;64;174.42
30;32;16;66;210.37
30;36;16;44;122.04
30;37;16;54;132.36
30;18;16;76;220.23
30;46;16;42;126.31
30;9;16;67;191.01
30;61;16;41;128.52
30;62;16;66;207.14
30;67;16;28;89.65
30;88;16;46;156.06
30;70;16;54;163.88
30;90;16;42;103.72
30;48;16;69;186.24
30;63;16;27;94.37
30;72;16;44;94.34
30;79;16;59;144.2
30;81;16;32;100.77
30;91;16;38;112.37
30;41;16;62;177.97
30;45;16;28;107.32
30;55;16;70;206.11
30;56;16;44;113.75
30;66;16;36;131.8
30;87;16;33;116.7
30;2;16;69;191.62
30;7;16;55;150.74
30;13;16;75;260.23
30;25;16;71;260.71
30;30;16;67;159.57
30;28;16;44;125.29
30;23;16;68;242.46
30;35;16;56;204.44
30;43;16;41;123.41
30;76;16;56;192.92
30;42;16;60;193.87
30;49;16;47;152.44
30;77;16;57;166.34
30;34;16;57;166.92
30;27;16;80;260.88
30;1;16;28;72.62
30;6;16;84;313.77
30;21;16;63;214.37
30;38;16;27;65.32
29;67;16;39;141.39
29;81;16;32;121.81
29;89;16;23;60.19
29;61;16;48;128.08
29;40;16;79;248.55
29;58;16;21;63.97
29;32;16;41;123.89
29;43;16;53;122.79
29;46;16;45;123.92
29;47;16;44;158.01
29;51;16;60;194.42
29;54;16;57;161.78
29;68;16;23;60.91
29;71;16;27;69.19
29;72;16;35;149.18
29;78;16;58;159.26
29;82;16;60;195.25
29;90;16;51;138.5
29;42;16;42;89.79
29;52;16;30;109.2
29;57;16;31;60.69
29;59;16;33;81.31
29;60;16;36;83.58
29;66;16;39;139.08
29;73;16;25;57.32
29;77;16;35;108.76
29;85;16;38;141.17
29;86;16;34;101.96
29;91;16;33;97.31
29;64;16;39;115.41
29;62;16;50;145.35
29;24;16;47;115.21
29;2;16;44;126.99
29;38;16;35;105.26
29;3;16;54;175.4
29;12;16;61;182.77
29;13;16;82;253.75
29;14;16;64;203.86
29;18;16;36;80.86
29;19;16;51;138.1
29;23;16;35;109.93
29;28;16;47;165.52
29;33;16;50;108.56
29;37;16;35;121.91
29;4;16;38;107.42
29;5;16;62;201.47
29;8;16;47;168.88
29;9;16;77;188.46
29;25;16;62;211.95
29;27;16;87;248.61
29;29;16;59;164.57
29;30;16;30;87.04
29;36;16;67;175.79
29;88;16;25;59.43
29;39;16;66;174.27
29;41;16;41;132.36
29;75;16;41;115.55
29;76;16;63;180.55
29;79;16;58;168.71
29;80;16;59;176.28
29;45;16;42;122.07
29;53;16;28;98.34
29;55;16;30;83.39
29;74;16;27;85.74
29;83;16;31;98.16
29;87;16;29;82.24
29;10;16;34;68.82
29;11;16;35;110.4
29;17;16;51;190.7
29;6;16;53;179
29;31;16;31;106.99
29;44;16;28;77.77
29;48;16;46;126.46
29;49;16;42;144.34
29;50;16;66;243.96
29;65;16;50;174.44
29;70;16;35;112.44
29;92;16;41;131.7
29;56;16;57;168.52
29;69;16;42;123.67
29;84;16;34;84.13
29;1;16;40;123.65
29;21;16;61;206.62
29;35;16;51;169.74
29;7;16;51;152.08
29;15;16;35;84.83
29;16;16;56;143.82
29;22;16;34;108.53
29;26;16;37;107.44
29;34;16;45;129.64
29;20;16;57;163.08
32;77;16;75;183.91
32;56;16;72;230.42
32;59;16;62;159.96
32;7;16;63;150.56
32;76;16;86;257.97
32;20;16;112;328.92
32;28;16;78;260.81
32;71;16;62;200.42
32;12;16;77;206.69
32;90;16;94;292.61
32;52;16;80;255.04
32;67;16;105;353.25
32;55;16;79;257.61
32;50;16;66;209.8
32;42;16;78;300.89
32;43;16;79;256.06
32;46;16;64;150.44
32;51;16;112;325.38
32;53;16;59;192
32;54;16;82;197.16
32;39;16;56;151.11
32;5;16;111;350.11
32;8;16;96;308.63
32;38;16;81;230.35
32;3;16;95;330.18
32;9;16;99;340.29
32;29;16;74;228.67
32;32;16;75;234.64
32;35;16;82;236.67
32;13;16;120;372.64
32;33;16;111;308.58
32;30;16;79;199.23
32;84;16;84;210.18
32;63;16;78;211.34
32;62;16;91;249.93
32;79;16;60;134.18
32;83;16;82;274
32;91;16;52;147.01
32;21;16;90;273.41
32;2;16;130;414.04
32;6;16;96;300.65
32;27;16;83;235.09
32;61;16;83;218.95
32;86;16;80;233.61
32;89;16;92;323.17
32;41;16;110;315.96
32;47;16;99;267.13
32;48;16;95;346.32
32;64;16;66;220.11
32;65;16;68;186.78
32;68;16;93;306.77
32;70;16;72;188.08
32;72;16;64;201.03
32;75;16;89;251.19
32;80;16;85;288.09
32;88;16;71;169.38
32;92;16;41;151.49
32;40;16;92;261.14
32;44;16;69;189.93
32;49;16;84;280.51
32;78;16;55;145
32;85;16;49;136.02
32;45;16;80;210.4
32;66;16;79;233.82
32;73;16;79;241.81
32;82;16;73;239.1
32;58;16;51;166.99
32;69;16;84;252.74
32;74;16;42;125.72
32;81;16;71;203.7
32;87;16;63;197.8
32;57;16;48;130.55
32;60;16;36;105.77
32;22;16;102;325.01
32;1;16;62;192.58
32;4;16;78;209.21
32;10;16;43;144.96
32;15;16;58;167.7
32;16;16;74;232.51
32;26;16;64;186.65
32;31;16;86;288.34
32;34;16;105;384.78
32;36;16;74;228.66
32;17;16;58;191.15
32;23;16;86;236.26
32;11;16;59;186.36
32;14;16;85;239.14
32;18;16;95;266.04
32;24;16;76;191.82
32;19;16;85;249.73
32;25;16;75;198.4
32;37;16;71;213.02
48;19;17;45;129.52
48;86;17;43;127.29
48;81;17;57;177.37
48;80;17;48;149.9
48;87;17;46;140.13
48;39;17;36;89.26
48;9;17;58;178.53
48;25;17;53;172.34
48;26;17;58;184.19
48;33;17;37;85.53
48;2;17;34;113.44
48;38;17;60;188.3
48;49;17;40;112.26
48;53;17;42;118.4
48;56;17;23;82.54
48;68;17;27;76.13
48;69;17;24;97.25
48;77;17;57;184.36
48;84;17;37;90.75
48;88;17;31;86.19
48;57;17;46;141.96
48;21;17;37;141.52
48;13;17;45;161.83
48;7;17;28;100.95
48;14;17;25;64.68
48;16;17;47;115.19
48;40;17;53;141.26
48;45;17;39;90.31
48;58;17;39;122.05
48;92;17;33;97.75
48;47;17;57;157
48;52;17;42;113.27
48;54;17;56;211.07
48;59;17;45;119.82
48;12;17;64;189.96
48;22;17;44;114.21
48;28;17;39;116.48
48;17;17;47;136.22
48;3;17;35;84.03
48;4;17;42;124.64
48;8;17;60;173.74
48;11;17;49;118.82
48;18;17;73;223.5
48;23;17;54;142.22
48;31;17;39;148.87
48;32;17;70;218.2
48;36;17;39;107.13
48;72;17;62;223.46
48;42;17;37;125.65
48;43;17;76;175.69
48;46;17;43;115.9
48;50;17;68;216.48
48;60;17;36;131.12
48;62;17;28;88.5
48;64;17;41;105.11
48;70;17;21;59.05
48;79;17;46;109.92
48;82;17;46;146.7
48;83;17;26;66.32
48;85;17;38;116.97
48;76;17;28;86.85
48;48;17;25;84
48;51;17;38;113.66
48;63;17;19;55.06
48;37;17;45;155.27
48;24;17;57;205.25
48;20;17;35;108.23
48;29;17;22;77.82
48;30;17;40;107.05
48;35;17;37;117.44
48;5;17;39;110.19
48;10;17;44;122.98
48;27;17;30;116.22
48;44;17;47;141.91
48;55;17;35;125.9
48;61;17;32;91.93
48;65;17;51;133.09
48;66;17;30;81.24
48;67;17;45;81.19
48;71;17;56;202.08
48;74;17;38;128.54
48;75;17;40;126.64
48;78;17;47;157.28
48;89;17;27;94.4
48;91;17;14;39.55
48;41;17;33;112.27
48;73;17;41;146.12
48;90;17;30;94.25
48;1;17;12;51.09
48;15;17;48;151.11
48;34;17;29;78.21
48;6;17;30;58.45
22;76;17;50;150.6
22;86;17;59;179.01
22;42;17;36;107.22
22;43;17;38;132.41
22;55;17;39;132.78
22;58;17;28;74.95
22;62;17;57;167.57
22;64;17;36;100.89
22;65;17;42;130.85
22;67;17;69;193.91
22;68;17;22;76.59
22;69;17;53;173.52
22;78;17;47;154.09
22;82;17;52;174.45
22;83;17;33;103.17
22;89;17;66;205.77
22;90;17;31;63.19
22;91;17;38;129.13
22;47;17;62;163.17
22;48;17;60;203.22
22;60;17;36;103.45
22;41;17;32;94.35
22;44;17;38;132.84
22;51;17;51;166.73
22;52;17;51;139.43
22;59;17;45;144.44
22;72;17;27;61.41
22;79;17;46;134.87
22;1;17;34;105.14
22;26;17;41;121.12
22;38;17;54;138.5
22;37;17;43;137.28
22;5;17;57;179.51
22;6;17;73;197.97
22;7;17;58;187.24
22;11;17;61;225.68
22;13;17;57;198.09
22;20;17;48;141.43
22;23;17;41;119.55
22;29;17;39;110.47
22;34;17;31;110.94
22;16;17;59;177.27
22;17;17;60;177.2
22;2;17;44;136.9
22;12;17;56;186.39
22;18;17;48;145.14
22;22;17;72;186.32
22;27;17;36;120.9
22;33;17;34;113.88
22;92;17;29;91.88
22;80;17;41;125.43
22;81;17;26;56.64
22;39;17;74;217.37
22;40;17;60;164.69
22;50;17;66;197.31
22;57;17;35;127.99
22;61;17;39;86.43
22;63;17;34;121.2
22;77;17;44;123.6
22;84;17;47;151
22;53;17;36;100.95
